Smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CSc1ccc2ncccc2c1,7.98625,7.98625,0.17708333333333282,-2.4995098733938015,0.6179261482207404,22.166666666666668,175.25600000000006,166.18399999999997,175.045570288,60,0,0.08400570416732107,-0.25626535365956943,0.25626535365956943,0.08400570416732107,1.5,2.5,3.4166666666666665,32.16640700633254,10.20472410981998,1.9340222922773609,-1.978571831843235,2.192613516868467,-1.7661785537236285,7.982188948961077,1.38730070559781,2.3674378498491575,2.9193209874618247,740.1016194492529,16.110365985079728,14.855461885963821,6.671958466891547,9.54239987712262,7.6054618859638214,3.9219584668915473,2.0033998133478557,2.61577224904365,1.282936041294395,1.691184331758258,0.7820860879574311,1.0372412694973454,-1.02,27485.953436748718,2.484576967850811,3.1515896434999315,1.2991854605730095,88.46550227345081,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,11.761884949391115,6.042418707663295,30.35359893176964,20.566878569307992,13.741252054637581,12.33682700553198,22.664809881472173,0.0,4.9839785209472085,0.0,4.895483475517775,6.1839241011164585,36.38498874913124,0.0,0.0,0.0,0.0,0.0,11.761884949391115,11.167902622063668,0.0,0.0,12.33682700553198,41.28047222464901,0.0,10.902924932081056,0.0,12.89,42.56891285024769,0.0,0.0,27.560293356989945,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,12.33682700553198,68.07243106733434,0.2875370842781553,3.4265296674225247,-0.17708333333333282,-0.20287792894935697,0.0,-2.306123393801964,-3.017079829617031,0.0,0.0,0.1,12,0,1,0,0,0,0,1,1,2,0,0,2,0,2,1,2,0,0,0,0,0,0.6525305866964232,2,2.9567000000000014,53.52400000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CSc1cccc2ncccc12,7.869166666666667,7.869166666666667,0.13599537037037002,-2.506963931405895,0.6179261482207404,22.166666666666668,175.25600000000006,166.18399999999997,175.045570288,60,0,0.08400571569068647,-0.2562242907695589,0.2562242907695589,0.08400571569068647,1.4166666666666667,2.4166666666666665,3.3333333333333335,32.16640733554846,10.202562841235963,1.968933174864868,-2.0024671605663187,2.234992358882535,-1.783281625353165,7.984196091949945,1.3852378966075354,2.371046944091626,2.9856752097096035,740.101619449253,16.110365985079728,14.855461885963821,6.671958466891548,9.54239987712262,7.6054618859638214,3.9219584668915473,2.0033998133478557,2.61577224904365,1.3339670776023778,1.8442774406822067,0.8304233793408046,1.182253143647465,-1.02,27610.841663946983,2.484576967850811,3.1515896434999315,1.18365937766238,88.46550227345081,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,11.761884949391115,12.08483741532659,24.311180224106344,20.566878569307992,13.741252054637581,12.33682700553198,22.664809881472173,0.0,4.9839785209472085,0.0,4.895483475517775,6.1839241011164585,36.38498874913124,0.0,0.0,0.0,0.0,0.0,11.761884949391115,11.167902622063668,0.0,0.0,12.33682700553198,41.28047222464901,0.0,10.902924932081056,0.0,12.89,42.56891285024769,0.0,0.0,15.798408407598831,11.761884949391115,0.0,0.0,0.0,0.0,4.9839785209472085,12.33682700553198,68.04233524659864,0.3130593348450488,3.516162131519274,-0.13599537037037002,-0.20023148148148118,0.0,-2.4199995275888124,-3.031997000188963,0.0,0.0,0.1,12,0,1,0,0,0,0,1,1,2,0,0,2,0,2,1,2,0,0,0,0,0,0.6525305866964232,2,2.9567000000000005,53.52400000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CSc1ccccc1C(=O)O,11.402061602418744,11.402061602418744,0.13972222222222186,-2.601903817082388,0.6870110632597698,20.727272727272727,168.21700000000004,160.15299999999996,168.024500496,58,0,0.3363276239623029,-0.47760994815010566,0.47760994815010566,0.3363276239623029,1.8181818181818181,2.6363636363636362,3.3636363636363638,32.16640741095037,10.208616009933028,2.0575996555451077,-1.9920514422610767,2.186119729523223,-1.9683656507143,7.982875510510706,0.06929074564906729,2.3106042380259075,3.6191701738037154,526.7058226694404,14.955665446700475,13.22474487139159,6.041241452319316,8.597241431989012,6.474744871391589,3.382993161855452,1.5936436964131622,2.2060161321089566,0.959279326771846,1.4695896898516747,0.5213063300525896,0.8597948449258374,-0.96,8519.19782560152,2.5211431605547654,3.436571191990665,1.7414259861568022,80.5665874853649,5.1088081911072125,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0.0,4.794537184071822,0.0,11.761884949391115,12.08483741532659,18.26876151644305,9.007759144028435,11.046485716377875,19.498655268370573,17.731190237342965,1.4311996572326342,0.0,0.0,4.895483475517775,6.1839241011164585,29.733126322350174,0.0,0.0,0.0,0.0,0.0,11.761884949391115,17.26203758017552,0.0,0.0,19.953298568960356,29.065158306170954,0.0,1.4311996572326342,0.0,37.3,46.78183918693625,4.794537184071822,0.0,11.761884949391115,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,11.026509550424175,57.79291855631141,0.13972222222222186,10.94673752834467,3.688291761148904,-0.6508101851851851,-1.3344907407407403,-2.730465325018895,-2.601903817082388,0.0,0.0,0.125,11,1,2,0,0,0,0,1,0,1,0,0,3,1,3,0,3,0,0,0,0,0,0.7876443596769821,1,2.1067,45.18230000000002,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CSc1ccncc1,7.388657407407408,7.388657407407408,0.19444444444444398,-2.3969907407407405,0.5307278167830294,23.25,125.19599999999996,118.13999999999999,125.029920224,42,0,0.08401940017269323,-0.2646543107272447,0.2646543107272447,0.08401940017269323,1.75,2.5,3.125,32.16640673138928,10.505541830031381,1.808045283295507,-1.8828615860077151,2.0979499830491397,-1.6780951577908143,7.982078527791451,1.2650123868358993,2.0756725074450646,3.2729609997587663,361.797291633203,11.800964908321223,10.855461885963821,4.671958466891547,6.721032672076701,5.3554618859638214,2.671958466891547,1.0165964144728659,1.6289688501686603,0.5527309429819105,0.9609792334457736,0.2676788313604836,0.4610279968939771,-0.5,1255.781867004264,1.5071343638525565,2.7214532871972317,1.234072022160665,62.97389674138003,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,11.761884949391115,0.0,18.26876151644305,21.353549565657957,5.483034224680881,9.59530989319154,11.761884949391115,0.0,4.9839785209472085,0.0,4.895483475517775,6.1839241011164585,24.430627836956113,0.0,0.0,0.0,0.0,0.0,11.761884949391115,11.167902622063668,0.0,0.0,9.59530989319154,29.326111312473888,0.0,0.0,0.0,12.89,30.61455193807257,0.0,0.0,4.895483475517775,11.761884949391115,0.0,0.0,0.0,0.0,4.9839785209472085,9.59530989319154,50.16189342403628,0.3273148148148144,3.1302362055933486,0.0,0.0,0.0,-0.8386574074074074,-3.364120370370369,0.0,0.0,0.16666666666666666,8,0,1,0,0,0,0,0,1,1,0,0,2,0,2,1,2,0,0,0,0,0,0.512699471094306,1,1.8035,36.01800000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
C[C@@H](C(=O)O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,12.44446764725174,12.44446764725174,1.4754568216175359,-6.413308636726294,0.6798293065197587,22.789473684210527,298.23799999999983,289.166,298.01227904800027,106,0,0.5338268323171457,-0.4807885018350559,0.5338268323171457,0.4807885018350559,1.5263157894736843,2.1052631578947367,2.526315789473684,32.240388091797065,10.017281477105453,2.480754800286934,-2.1044496227804137,2.273758848187783,-2.2754562675885417,7.874995600448783,-0.1378713639428659,2.53518558893102,3.9037968592981684,885.5720260040464,22.45566544670048,17.583383161810858,9.399879742738586,12.341258367845304,8.541691580905429,5.54169158090543,2.8497798415913147,4.3876048486081185,1.5327009543487955,2.4857304273505894,0.7267133831274128,1.1239539315343403,-1.77,328027.6633517847,6.596684839775532,5.077185648996747,3.596267809622315,119.0228858850909,9.29189362375692,5.749511833283905,0.0,0.0,1.4311996572326342,21.595762648249657,4.794537184071822,0.0,21.589042127353395,0.0,12.08483741532659,24.500181024319264,5.483034224680881,11.376991910043959,46.64154138454393,16.087432146985403,1.4311996572326342,0.0,0.0,18.25418030392301,0.0,29.733126322350174,0.0,5.749511833283905,4.183085432649707,13.171245143024459,5.749511833283905,0.0,25.004240964652254,14.912664043105377,0.0,29.27536974371751,24.16967483065318,0.0,1.4311996572326342,0.0,80.67,69.82425060654249,26.383579311425223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29189362375692,12.397268106594394,129.61944837654096,0.0,11.730866701223391,3.440101195334781,-7.4597544381491,-7.552084711199294,-6.319666477702191,0.0,-3.7122686759889163,-6.413308636726294,0.3,19,1,5,0,0,0,0,1,0,1,1,0,5,1,9,0,5,0,0,0,0,0,1.7627680841822493,1,2.1031,58.09560000000001,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@@H]1CCCC[C@@H]1C(=O)O,11.890104875283445,11.890104875283445,2.317708333333333,-4.121296296296298,0.606717991188752,90.0,142.19800000000012,128.08599999999998,142.099379688,58,0,0.306259567851652,-0.4810189687125368,0.4810189687125368,0.306259567851652,1.9,2.7,3.4,16.366569375522037,9.805315527524217,2.2624063604133378,-2.240563834298221,2.2873604148306566,-2.240690462130383,5.6987300986626215,-0.14409074980946096,2.4050072090826435,4.134218990099001,551.4679208274648,19.784457050376176,18.816496580927726,4.816496580927726,10.231380475434849,9.316496580927726,2.408248290463863,1.5374574785652648,1.5374574785652648,0.8916241452319316,0.8916241452319316,0.4655931089239487,0.4655931089239487,-0.53,41512.82943597551,1.2333621613790848,3.0394269293618237,1.4934548614510688,81.00002778779293,5.1088081911072125,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,4.794537184071822,0.0,0.0,0.0,19.597741919954437,18.639807488021837,17.819861230212858,5.893957685363079,27.72320660539189,5.969305287951849,1.4311996572326342,0.0,11.787915370726157,32.3435917226132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.078113479059063,4.794537184071822,11.787915370726157,50.1634529528261,0.0,0.0,1.4311996572326342,0.0,37.3,50.1008123812912,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,19.251060887445494,105.95399281934996,0.0,11.890104875283445,3.4315532879818598,0.0,-10.544560185185187,0.0,-15.873590797430086,-3.9408333333333356,0.0,0.875,10,1,2,1,0,1,0,0,0,0,2,0,2,1,2,0,2,1,0,1,0,0,0.3748714166951494,1,1.8973,38.757799999999996,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)Cc1cc(=O)[nH]o1)c1ccccc1,15.987052466858335,15.987052466858335,0.42572039580858956,-5.826396211696092,0.16241853158037878,52.38297872340426,639.7530000000017,598.4250000000002,639.3056840320012,246,0,0.4077990442689815,-0.44563992305937805,0.44563992305937805,0.4077990442689815,1.1702127659574468,1.8936170212765957,2.595744680851064,16.559373657917497,9.547978634303849,2.501456437961955,-2.530639246887785,2.5426505752681736,-2.599717145237593,5.9139566842182925,-0.1280878455436181,0.6501962963598669,1.6312875219301635,3678.8272124261835,68.84797029211374,63.68555772028297,22.68555772028297,39.0180380558692,32.859972359708166,12.623904382208387,8.952693946683583,8.952693946683583,5.839383153074969,5.839383153074969,3.9155232113754206,3.9155232113754206,-4.8,4.808603197582981e+22,9.002791127913293,12.772471052247912,6.700956832461178,329.62145059669416,30.166401220867776,17.379190698207776,5.6473683133128025,13.226201537031212,5.559266895052007,6.093240070938415,14.383611552215466,4.794537184071822,5.149688006407489,0.0,48.33934966130636,79.46166905645218,64.77395311577912,32.95219571223232,80.05008785675781,28.81052446172248,0.0,26.05613133650187,23.575830741452314,69.0992021742843,6.496859684315945,93.83803676884,0.0,0.0,21.488706954917134,4.794537184071822,0.0,0.0,46.15009376992744,27.07178712460245,23.575830741452314,110.96886751668843,75.9147144084929,7.059210391641003,10.902924932081056,0.0,158.32,243.0820479830452,23.3788269741618,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,4.523094936973348,47.35362876155083,371.657691749992,0.0,57.53704476234236,-7.363638748974099,-13.405487416379112,-27.93001060073383,-21.48312447846494,-44.82822482260192,-10.850917111847373,0.0,0.4444444444444444,47,5,11,4,0,4,3,2,2,4,2,4,6,5,11,2,12,4,0,4,0,0,2.4465508312916353,8,4.517700000000002,174.22549999999964,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,0,5,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@H](C(F)(F)F)OC(N)=N1,15.832491330698609,15.832491330698609,0.5945706963340891,-6.226193090718968,0.7391112583582181,32.766666666666666,421.3539999999998,406.2340000000001,421.11618760000044,156,0,0.4251371714649095,-0.4523252958132038,0.4523252958132038,0.4251371714649095,1.6,2.4,3.066666666666667,19.413524209441864,9.849898956409472,2.495883035917213,-2.355571403113197,2.4088095660366102,-2.457421114362643,6.024507457257579,-0.20769359584140878,2.8978132296639387,2.5440505412202215,1679.8858117180812,34.98868116259058,29.064422450464427,14.064422450464425,20.261649777039775,14.748796550213957,7.407155763714082,5.297295060138558,5.297295060138558,3.2370767335041344,3.2370767335041344,2.0068949644452707,2.0068949644452707,-3.6799999999999997,1156347691.5199308,8.99158784846648,7.624148366328247,4.321716954507503,188.98544245658843,15.766393282814699,17.58037014868663,10.31554426193459,0.0,11.928859856695684,6.176298517443475,4.794537184071822,14.366798301257699,18.433136697762947,0.0,0.0,37.06398565561216,30.650450659375796,20.69768663727188,47.77768923759841,17.616246131379246,5.261891554738487,4.9839785209472085,10.712121708361941,31.020058815401864,5.309813353288376,59.02304056841958,0.0,6.069221312792274,11.029530329014648,23.24904646538284,0.0,0.0,29.169154922036356,10.275788206183394,17.148333708576654,51.28928785498201,41.37739348176691,4.235526234984602,0.0,0.0,113.39,118.68887584421535,17.96578232709628,4.39041504767482,0.0,0.0,0.0,6.069221312792274,0.0,0.0,14.713246207382927,25.946520463765722,181.36106940238722,0.0,19.530212192832057,8.443860377087482,-11.238787353258958,-4.299645133197395,-8.239314850857406,-17.22715632812467,-4.413571640201714,0.0,0.2631578947368421,30,3,7,0,1,1,1,1,1,2,2,0,6,2,11,2,4,0,0,0,0,0,2.285106660186088,3,3.225780000000001,97.82460000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,1,1,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOCC(N)=N1,15.964443229362963,15.964443229362963,0.463677366780046,-4.274361736264245,0.8607639072881746,36.30769230769231,376.8189999999998,358.6750000000001,376.11023171600056,136,0,0.27375037147413045,-0.3855027545472192,0.3855027545472192,0.27375037147413045,1.6153846153846154,2.5,3.3076923076923075,35.49569170572854,9.884338221222686,2.3103011493485917,-2.25280423347552,2.3392471299875233,-2.2551955912875408,6.300606452633445,0.10174182188997381,2.9170329030597526,2.5762720824026175,1584.8178759149134,34.281574381404035,30.361279908946013,13.117208854964469,19.707625209303217,15.39722527945475,6.9335489659641025,4.54274744064047,4.920711913649699,2.786668870182931,2.9656754139080896,1.7155711574586283,1.8050744293212075,-2.5100000000000002,661244418.2301699,6.281785638434072,7.389778235519155,4.00051582891341,180.24949217932954,15.766393282814699,23.905753864567917,4.235526234984602,0.0,5.907179729351506,0.0,9.786941916707491,9.374393568622029,0.0,0.0,11.600939890232516,43.436910556941534,30.836511000962705,24.269144127826866,38.71871976308459,29.031125680024854,0.0,4.9839785209472085,10.712121708361941,18.763742271008404,18.427783839120952,58.48222239046391,0.0,0.0,11.029530329014648,10.077801322358383,0.0,11.600939890232516,29.84474852188856,10.275788206183394,5.817220841045895,49.83811203179568,41.37739348176691,9.258159548725928,0.0,0.0,89.6,118.82365126611188,4.794537184071822,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,14.713246207382927,36.39784446777041,165.3902822240396,5.672224841340077,19.88070400708365,-1.1294008688030133,-9.452109302331305,-5.752827364516004,-6.844466575521958,-5.18704288916053,-12.049586294352782,0.0,0.2777777777777778,26,3,6,0,1,1,1,1,1,2,1,0,5,2,8,2,4,0,0,0,0,0,1.7854231842729578,3,3.1191000000000004,98.01060000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C[C@@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COC(N)=N1,13.03811750627452,13.03811750627452,0.24671957671957667,-3.614778402930911,0.9045969020118049,31.695652173913043,330.77499999999975,315.65500000000003,330.08835340000047,118,0,0.28251903091132896,-0.46247725605519613,0.46247725605519613,0.28251903091132896,1.6521739130434783,2.5652173913043477,3.347826086956522,35.49569153122843,9.93567689526663,2.325339547755478,-2.191134841194567,2.307039193718484,-2.2102773198674264,6.300595777628061,0.101751940887684,3.100098487263702,2.395496237691515,1382.3358429587756,29.281574381404035,25.983315435936788,11.73924438195524,17.223644974578992,13.208243042950137,6.244566729459489,4.085670519604968,4.463634992614195,2.499415886847009,2.6784224305721676,1.5169348768806472,1.6064381487432264,-2.6,72328590.01245564,5.488964511424403,5.887683316002724,3.2671457814168736,159.13916104710663,15.766393282814699,17.791838490148095,4.235526234984602,0.0,11.928859856695684,0.0,4.794537184071822,9.976383253582878,0.0,0.0,23.685777305559107,36.58501843964585,15.972557154008982,17.359460319273307,30.216029046899102,29.21718602161176,0.0,4.9839785209472085,10.712121708361941,12.390817369679024,11.868798596204664,58.70742025708131,0.0,0.0,11.029530329014648,5.687386274683562,0.0,11.600939890232516,23.471823620559178,10.275788206183394,0.0,39.352911461955614,47.419812189430196,9.258159548725928,0.0,0.0,89.6,95.27346900105587,4.794537184071822,0.0,11.029530329014648,0.0,0.0,0.0,0.0,0.0,9.976383253582878,37.022431753059806,124.33915520259623,5.679000675057303,20.00116046560829,-0.821430710117163,-7.062165000000636,-1.5971806237927269,-7.6279649262115,-0.8056942032039156,-7.077103102158118,0.0,0.1875,23,3,6,0,1,1,1,1,1,2,1,0,5,2,7,2,4,0,0,0,0,0,1.4050993380888914,3,2.5473999999999997,88.56860000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C[C@H](CCCNCc1ccccc1)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,10.345960418728744,10.345960418728744,1.2839249760330873,-6.4867005277102345,0.41955726026947715,96.55882352941177,467.7379999999994,418.3460000000003,467.37632980800134,190,0,0.2104600628004717,-0.3931197136772926,0.3931197136772926,0.2104600628004717,1.2058823529411764,2.0588235294117645,2.8529411764705883,16.270137106105885,9.434252314153744,2.622988735667689,-2.621042648760818,2.6793110911588,-2.582653129971066,5.141754257547321,-0.173861239963081,3.3858734630716723,2.259075077941581,2823.5342465613026,66.95566544670048,65.76371017642768,16.763710176427686,35.70144736248184,33.619172062391506,9.355461885963821,6.993658487088831,6.993658487088831,4.972163678727388,4.972163678727388,3.4252956114171527,3.4252956114171527,-0.9000000000000001,4517299435856795.0,4.6007830615887055,9.865068107943227,4.391656340934632,276.74491271001125,15.5274297355028,1.4118420783282006,0.0,2.8623993144652684,0.0,0.0,0.0,0.0,0.0,0.0,50.76776989020351,121.98328724027878,59.95644337495458,21.755345947091513,74.68435204437279,0.0,2.8623993144652684,5.309813353288376,46.19372705097202,102.94182110339675,6.496859684315945,35.77554503001347,0.0,0.0,5.309813353288376,0.0,0.0,0.0,31.736911434895614,6.496859684315945,46.19372705097202,152.90327044070776,30.212093538316473,1.4118420783282006,0.0,0.0,52.489999999999995,196.71776622198664,28.785929679574615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,38.543205297048985,445.31554180388144,0.0,0.0,6.642415425310459,-14.46541739694366,-37.9496297897312,-7.470847625811051,-69.81230397874722,-27.009758437958805,0.0,0.8064516129032258,34,3,3,4,0,4,0,1,0,1,10,0,3,3,3,0,12,4,0,4,0,0,1.3349128897777687,5,6.183100000000008,139.16029999999995,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
